lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
-2.0211562179477403,p1,9.79398148148148,-0.3796296296296291,0.3796296296296291,0.1945140484839227,16.171947357788003,-0.1335370845047749
-2.993524544573372,p2,11.99710693079701,-0.0217205740320818,0.0217205740320818,0.2085127370190066,126.91575815130469,0.466065857378295
-1.561702301472449,p3,10.377890684051398,0.5713888888888892,0.5713888888888892,0.1609270486525451,16.507769457018494,0.1117971112575446
-2.8477144081963264,p4,12.101296296296296,-0.0640740740740739,0.0640740740740739,0.1940131713026534,16.144174093761244,0.0978880575597313
-3.99553675119664,p5,10.945092592592593,0.0300462962962964,0.0300462962962964,0.1630217596792717,16.466033779811582,0.1010122904994897
-0.0989858358007483,p6,11.089058484504912,0.1164380196523056,0.1164380196523056,0.1593209038572583,16.13739833840127,0.1013112569178885
-2.413064948956768,p7,11.846296296296297,0.0751851851851854,0.0751851851851854,0.1925196653354077,16.138265180166247,0.1034047279290358
-0.7565600426918194,p8,11.130833333333332,-2.397569444444444,0.2264351851851853,0.3835137680777687,16.637819651946845,-0.5666365735138152
-2.0941915495514016,p9,9.54398148148148,-1.379629629629629,0.8240740740740737,0.3713429200675026,16.37530854555291,-0.1475480470252478
-2.5682368685984374,p10,9.0,-1.4259259259259258,0.1666666666666669,0.3683649966681091,16.372964525428383,-0.1429546905363416
-2.58445142591809,p11,9.773842592592592,0.3750000000000002,0.3750000000000002,0.1848566126145212,16.129904706280445,0.1110859488579501
-1.399673726388566,p12,4.934311500062988,-0.1139953779628171,0.1139953779628171,0.1304558804235753,32.140683428558646,0.631361522021956
-3.67117206098572,p13,2.3431620055429576,1.0543548507302116,1.0543548507302116,0.0463744327690707,15.173953207667312,1.2322993173229138
1.3506651412166335,p15,11.537746108790166,-0.812008753077684,0.0323206978307089,0.3028636764083786,16.365243069531708,-0.136841819683486
0.2332154844226651,p16,5.348433687524596,0.9059494788120328,0.9059494788120328,0.0736753583257084,14.78622232116887,1.30925841580471
0.3439017980336377,p17,17.06875850340136,-4.302217498110354,0.2661535756277819,0.6420187800266547,19.248083283803822,-0.2908372613331736
0.17848647161173,p18,17.31028628117914,-4.391428413958174,0.2232223091129117,0.6420187802241508,19.24808730079477,-0.2908374329425746
-0.8426716351852743,p19,17.266162509795265,-4.373529226505415,0.2120307907113463,0.6420187800270466,19.24808729692424,-0.2908386009900065
-0.9434945174348192,p20,17.181988956076257,-4.335010707986898,0.2451378390862517,0.6420187800267655,79.91976217096094,-0.2908374489914235
-2.238046089665666,p21,17.38709183673469,-4.400550831443687,0.2187230200722263,0.6420791739202669,79.91976249474541,-0.290933713944898
-1.922984797794236,p22,17.628619614512473,-4.489761747291508,0.1757917535573561,0.6420791741187232,79.9197626239763,-0.2909338827522561
-2.36908592638482,p23,17.5844958431286,-4.4718625598387485,0.1646002351557907,0.6420791739206609,79.91976262397623,-0.2909350440702185
-3.095518160451266,p24,17.50032228940959,-4.433344041320232,0.1977072835306961,0.6420791739203784,79.92182385450971,-0.290933900250481
